Vehicle_ID,ID,time,xloc,yloc,line_integral_values,maneuver
1836,1836,[1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3],"[1817.123775 1818.140675 1819.148575 1820.1475   1821.137975 1822.1205
 1823.095075 1824.0617   1825.0209   1825.9732   1826.9186   1827.8576
 1828.7902   1829.7164   1830.6372   1831.552625 1832.462675 1833.367825]","[162.61 162.62 162.62 162.63 162.64 162.64 162.65 162.65 162.66 162.66
 162.67 162.67 162.67 162.68 162.68 162.68 162.68 162.68]",1.6553158782391735,6
1836,2170,[0.  0.1 0.2 0.3 0.4 0.5],[1829.349275 1830.197475 1831.04525  1831.892575 1832.73945  1833.5859  ],[162.64 162.65 162.65 162.66 162.66 162.67],0.0,6
1836,2290,[4.7 4.8 4.9 5. ],[1817.6544   1818.65185  1819.647325 1820.640875],[162.89 162.9  162.91 162.92],0.23385554487473761,6
