Vehicle_ID,ID,time,xloc,yloc,line_integral_values,maneuver
942,0,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1391.859225 1392.4525   1393.0433   1393.6321   1394.2184   1394.8022
 1395.3835   1395.9623   1396.5391   1397.1139   1397.686725 1398.2576
 1398.827025 1399.3955   1399.96305  1400.529675 1401.095875 1401.662175
 1402.228575 1402.79505  1403.361575 1403.92815  1404.494775 1405.06145
 1405.62765  1406.193375 1406.759125 1407.324375 1407.889125 1408.45335
 1409.01655  1409.578725 1410.139875 1410.7      1411.2586   1411.815675
 1412.371725 1412.926775 1413.481325 1414.0354   1414.589    1415.142125
 1415.694775 1416.24745  1416.800175 1417.352925 1417.9057   1418.458525
 1419.0114   1419.5648   1420.118725]","[158.17 158.15 158.14 158.12 158.11 158.09 158.08 158.07 158.05 158.04
 158.03 158.02 158.   157.99 157.98 157.97 157.96 157.95 157.94 157.93
 157.91 157.9  157.89 157.88 157.87 157.86 157.85 157.84 157.83 157.82
 157.81 157.8  157.8  157.79 157.78 157.77 157.76 157.75 157.75 157.74
 157.73 157.72 157.71 157.7  157.69 157.68 157.67 157.66 157.65 157.64
 157.63]",0.0,6
942,3,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1415.093925 1415.723625 1416.352825 1416.981    1417.607625 1418.232725
 1418.8568   1419.479325 1420.100325 1420.720325 1421.3393   1421.957275
 1422.574275 1423.1908   1423.807375 1424.424    1425.040675 1425.6574
 1426.274175 1426.891    1427.50785  1428.124725 1428.742125 1429.36005
 1429.978    1430.595975 1431.214475 1431.8335   1432.45305  1433.073125
 1433.693225 1434.313825 1434.934925 1435.556025 1436.17765  1436.8003
 1437.423475 1438.0477   1438.673475 1439.300825 1439.93025  1440.56175
 1441.195825 1441.832475 1442.4712   1443.1125   1443.756875 1444.4038
 1445.05275  1445.704225 1446.358225]","[157.89 157.88 157.87 157.86 157.85 157.84 157.83 157.82 157.82 157.81
 157.8  157.79 157.78 157.78 157.77 157.76 157.75 157.75 157.74 157.73
 157.72 157.71 157.71 157.7  157.69 157.68 157.67 157.66 157.65 157.65
 157.64 157.63 157.62 157.61 157.6  157.59 157.58 157.57 157.56 157.56
 157.55 157.54 157.53 157.52 157.51 157.5  157.49 157.49 157.48 157.47
 157.46]",0.0,6
942,52,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1485.76625  1486.66405  1487.5602   1488.453675 1489.343975 1490.230575
 1491.112975 1491.9912   1492.865275 1493.735225 1494.601575 1495.46435
 1496.3241   1497.18185  1498.037625 1498.89145  1499.743325 1500.593725
 1501.44265  1502.2896   1503.134025 1503.975925 1504.8153   1505.65165
 1506.485475 1507.316775 1508.145075 1508.97085  1509.7941   1510.614325
 1511.431525 1512.245175 1513.05475  1513.860775 1514.66325  1515.4617
 1516.25665  1517.0491   1517.8391   1518.627175 1519.414325 1520.200575
 1520.985925 1521.76985  1522.552325 1523.333325 1524.112325 1524.889325
 1525.6643   1526.436725 1527.2061  ]","[157.34 157.34 157.34 157.34 157.35 157.35 157.35 157.35 157.35 157.36
 157.36 157.36 157.36 157.36 157.36 157.35 157.35 157.35 157.35 157.34
 157.34 157.34 157.33 157.33 157.32 157.31 157.31 157.3  157.29 157.29
 157.28 157.27 157.27 157.26 157.25 157.25 157.24 157.24 157.23 157.22
 157.22 157.21 157.21 157.2  157.2  157.19 157.19 157.19 157.18 157.18
 157.18]",0.0,6
942,57,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1451.7739   1452.468125 1453.163325 1453.8595   1454.556125 1455.252675
 1455.94915  1456.64555  1457.3419   1458.038225 1458.734525 1459.431325
 1460.12915  1460.828525 1461.529975 1462.234025 1462.94065  1463.64985
 1464.36215  1465.077025 1465.79445  1466.514925 1467.23845  1467.964525
 1468.69315  1469.424825 1470.159525 1470.89725  1471.638    1472.38125
 1473.1265   1473.873725 1474.6229   1475.373525 1476.1256   1476.879125
 1477.6336   1478.38955  1479.1475   1479.907975 1480.671    1481.43655
 1482.204625 1482.975225 1483.748325 1484.523425 1485.3      1486.078025
 1486.8575   1487.637925 1488.418775]","[157.36 157.35 157.34 157.34 157.33 157.32 157.31 157.3  157.29 157.29
 157.28 157.27 157.27 157.26 157.26 157.25 157.24 157.24 157.23 157.23
 157.22 157.22 157.21 157.2  157.2  157.19 157.19 157.18 157.18 157.17
 157.16 157.16 157.16 157.15 157.15 157.14 157.14 157.14 157.13 157.13
 157.13 157.13 157.13 157.13 157.13 157.13 157.13 157.13 157.12 157.12
 157.12]",0.0,6
942,61,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1437.3459   1438.0028   1438.659175 1439.314525 1439.96885  1440.6221
 1441.2743   1441.924975 1442.574125 1443.222775 1443.870925 1444.5186
 1445.166825 1445.816125 1446.466525 1447.118525 1447.772125 1448.427325
 1449.084625 1449.744    1450.404925 1451.0674   1451.731925 1452.397975
 1453.06555  1453.735175 1454.40685  1455.08005  1455.75475  1456.43095
 1457.10865  1457.78785  1458.468025 1459.149175 1459.831325 1460.514475
 1461.199125 1461.8858   1462.574525 1463.2658   1463.96015  1464.657075
 1465.35655  1466.059075 1466.76465  1467.47275  1468.18285  1468.89545
 1469.61005  1470.326125 1471.04415 ]","[157.13 157.13 157.12 157.11 157.1  157.1  157.09 157.08 157.07 157.06
 157.05 157.05 157.04 157.03 157.02 157.01 157.   156.99 156.98 156.97
 156.96 156.95 156.95 156.94 156.93 156.92 156.91 156.9  156.89 156.88
 156.88 156.87 156.86 156.85 156.84 156.84 156.83 156.82 156.81 156.81
 156.8  156.79 156.78 156.77 156.77 156.76 156.75 156.74 156.73 156.73
 156.72]",0.0,6
942,66,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1585.338225 1585.83735  1586.32435  1586.7987   1587.259325 1587.705725
 1588.137425 1588.55445  1588.957875 1589.348275 1589.7267   1590.095225
 1590.454925 1590.806875 1591.152625 1591.493175 1591.8285   1592.158575
 1592.48335  1592.802275 1593.11535  1593.42255  1593.723825 1594.019175
 1594.308625 1594.592675 1594.871325 1595.14455  1595.41285  1595.67625
 1595.934725 1596.18825  1596.4363   1596.678875 1596.917025 1597.151275
 1597.382175 1597.6113   1597.8402   1598.070425 1598.3035   1598.539925
 1598.779675 1599.022175 1599.267375 1599.51525  1599.76475  1600.01535
 1600.267    1600.518625 1600.7697  ]","[157.74 157.74 157.74 157.75 157.75 157.75 157.75 157.76 157.76 157.76
 157.77 157.77 157.78 157.78 157.78 157.79 157.79 157.8  157.8  157.81
 157.81 157.82 157.82 157.82 157.83 157.83 157.84 157.84 157.84 157.85
 157.85 157.85 157.86 157.86 157.87 157.87 157.88 157.89 157.89 157.9
 157.91 157.91 157.92 157.93 157.94 157.94 157.95 157.96 157.96 157.97
 157.98]",0.0,6
942,68,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1600.365975 1600.549775 1600.727475 1600.898025 1601.05985  1601.21245
 1601.35585  1601.4906   1601.617775 1601.73845  1601.854225 1601.9667
 1602.07745  1602.188525 1602.301475 1602.417325 1602.536575 1602.6592
 1602.78515  1602.914875 1603.048325 1603.184975 1603.324825 1603.46835
 1603.6155   1603.766275 1603.9212   1604.07975  1604.2419   1604.407625
 1604.5764   1604.7482   1604.922475 1605.099225 1605.279    1605.46235
 1605.650325 1605.843975 1606.04485  1606.2545   1606.473975 1606.703775
 1606.943325 1607.19205  1607.4494   1607.714325 1607.98625  1608.2641
 1608.546325 1608.831875 1609.1197  ]","[157.84 157.84 157.84 157.84 157.84 157.84 157.84 157.84 157.84 157.84
 157.84 157.85 157.85 157.85 157.85 157.85 157.85 157.86 157.86 157.86
 157.87 157.87 157.87 157.88 157.88 157.89 157.89 157.9  157.9  157.91
 157.92 157.92 157.93 157.94 157.95 157.95 157.96 157.97 157.98 157.99
 158.   158.01 158.02 158.03 158.04 158.04 158.05 158.06 158.07 158.08
 158.09]",0.0,6
942,69,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1571.9482   1572.58255  1573.2032   1573.809125 1574.399275 1574.972625
 1575.5292   1576.06955  1576.59375  1577.10235  1577.596925 1578.078575
 1578.548325 1579.007725 1579.45785  1579.899225 1580.331825 1580.755625
 1581.170575 1581.57665  1581.973825 1582.361575 1582.7399   1583.10875
 1583.468125 1583.818075 1584.1586   1584.490675 1584.814325 1585.12905
 1585.435325 1585.73315  1586.022025 1586.30245  1586.57495  1586.840575
 1587.100875 1587.3564   1587.6087   1587.859325 1588.109325 1588.359675
 1588.609825 1588.85975  1589.1094   1589.358225 1589.605675 1589.8512
 1590.094775 1590.335875 1590.57395 ]","[157.33 157.34 157.35 157.36 157.37 157.39 157.4  157.41 157.42 157.43
 157.44 157.46 157.47 157.48 157.49 157.5  157.51 157.52 157.52 157.53
 157.54 157.54 157.55 157.56 157.56 157.56 157.57 157.57 157.58 157.58
 157.59 157.59 157.6  157.6  157.61 157.61 157.62 157.63 157.63 157.64
 157.65 157.65 157.66 157.66 157.67 157.67 157.68 157.68 157.68 157.69
 157.69]",0.0,6
942,75,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1549.657925 1550.4879   1551.309075 1552.1199   1552.91885  1553.7049
 1554.47705  1555.235325 1555.979775 1556.710475 1557.428475 1558.134325
 1558.8286   1559.51185  1560.185125 1560.848975 1561.503375 1562.1483
 1562.782725 1563.4061   1564.018425 1564.6192   1565.2079   1565.7845
 1566.349    1566.901425 1567.4418   1567.969625 1568.4849   1568.988125
 1569.478775 1569.95635  1570.421375 1570.87385  1571.313825 1571.74235
 1572.16045  1572.5697   1572.971175 1573.365925 1573.7555   1574.1409
 1574.522075 1574.899    1575.271125 1575.6379   1575.9993   1576.354775
 1576.703775 1577.045225 1577.3781  ]","[157.17 157.17 157.17 157.17 157.17 157.18 157.18 157.18 157.18 157.18
 157.19 157.19 157.19 157.2  157.2  157.2  157.21 157.21 157.21 157.22
 157.22 157.23 157.23 157.24 157.24 157.25 157.25 157.26 157.27 157.27
 157.28 157.29 157.29 157.3  157.31 157.32 157.33 157.33 157.34 157.35
 157.36 157.37 157.38 157.39 157.4  157.41 157.42 157.43 157.44 157.44
 157.45]",0.0,6
942,77,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1613.187275 1613.448675 1613.70735  1613.96175  1614.210325 1614.45255
 1614.68795  1614.916075 1615.138    1615.3548   1615.567575 1615.777925
 1615.987425 1616.19765  1616.41015  1616.62595  1616.84555  1617.0689
 1617.29545  1617.524675 1617.756    1617.989375 1618.2243   1618.46025
 1618.6972   1618.93515  1619.1736   1619.412525 1619.6519   1619.890725
 1620.128475 1620.3651   1620.6001   1620.833    1621.064325 1621.295125
 1621.52595  1621.757875 1621.992975 1622.232825 1622.478475 1622.730425
 1622.988125 1623.251    1623.518475 1623.789475 1624.062925 1624.337775
 1624.612475 1624.88545  1625.15565 ]","[158.57 158.57 158.57 158.58 158.58 158.58 158.58 158.59 158.59 158.59
 158.6  158.6  158.6  158.61 158.61 158.61 158.62 158.62 158.63 158.63
 158.63 158.64 158.64 158.64 158.65 158.65 158.65 158.66 158.66 158.66
 158.67 158.67 158.68 158.68 158.69 158.69 158.7  158.71 158.71 158.72
 158.73 158.73 158.74 158.75 158.76 158.76 158.77 158.78 158.79 158.79
 158.8 ]",0.0,6
