Vehicle_ID,ID,time,xloc,yloc,line_integral_values,maneuver
2150,145,[0.  0.1 0.2 0.3 0.4 0.5 0.6],"[2407.3917   2408.41455  2409.414225 2410.39075  2411.344125 2412.275375
 2413.195825]",[119.19 119.12 119.06 118.99 118.93 118.88 118.82],0.0,6
2150,537,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2334.1034   2335.59405  2337.0876   2338.58355  2340.0819   2341.582675
 2343.085375 2344.589475 2346.09495  2347.6018   2349.10905  2350.6167
 2352.12525  2353.6342   2355.14305  2356.651775 2358.160375 2359.668375
 2361.175275 2362.681075 2364.185775 2365.688875 2367.190375 2368.690275
 2370.188575 2371.6853   2373.180475 2374.674625 2376.168275 2377.66195
 2379.155675 2380.64945  2382.143775 2383.63865  2385.134075 2386.630025
 2388.125475 2389.620425 2391.11535  2392.609725 2394.103075 2395.5954
 2397.086675 2398.5769   2400.066075 2401.5537   2403.039275 2404.522775
 2406.0037   2407.48205  2408.958325]","[125.13 125.   124.87 124.74 124.61 124.48 124.35 124.21 124.08 123.95
 123.82 123.69 123.56 123.42 123.29 123.16 123.02 122.89 122.75 122.62
 122.48 122.35 122.21 122.08 121.94 121.81 121.67 121.53 121.4  121.26
 121.13 120.99 120.85 120.72 120.58 120.44 120.31 120.17 120.03 119.89
 119.75 119.61 119.47 119.33 119.19 119.05 118.91 118.77 118.63 118.49
 118.35]",0.0,6
2150,540,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2368.6775   2370.23905  2371.797    2373.351875 2374.904225 2376.45355
 2377.999825 2379.54255  2381.0812   2382.61575  2384.1457   2385.670525
 2387.1897   2388.702725 2390.2091   2391.708825 2393.201925 2394.6879
 2396.16675  2397.6385   2399.103175 2400.5613   2402.012875 2403.4579
 2404.8969   2406.3299   2407.757425 2409.1795   2410.59665  2412.0099
 2413.41925  2414.825725 2416.22985  2417.6311   2419.02945  2420.42435
 2421.814725 2423.199525 2424.5777   2425.948725 2427.3121   2428.6673
 2430.01435  2431.353275 2432.68405  2434.0062   2435.319225 2436.6231
 2437.917325 2439.200875 2440.473225]","[122.08 121.94 121.8  121.66 121.53 121.4  121.27 121.14 121.01 120.88
 120.74 120.61 120.48 120.35 120.22 120.08 119.95 119.82 119.69 119.55
 119.42 119.29 119.16 119.04 118.91 118.78 118.66 118.53 118.41 118.29
 118.16 118.04 117.91 117.79 117.66 117.53 117.4  117.26 117.12 116.98
 116.83 116.68 116.53 116.39 116.24 116.1  115.96 115.82 115.68 115.55
 115.42]",0.0,6
2150,732,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2299.247125 2300.63705  2302.02985  2303.42555  2304.82415  2306.22515
 2307.62805  2309.03285  2310.43955  2311.84815  2313.25865  2314.67055
 2316.083875 2317.498625 2318.9148   2320.332425 2321.750975 2323.17045
 2324.59035  2326.01015  2327.42985  2328.84945  2330.268975 2331.688425
 2333.1073   2334.5256   2335.94385  2337.3621   2338.78085  2340.201125
 2341.623475 2343.047925 2344.474475 2345.9036   2347.3353   2348.769575
 2350.2064   2351.645775 2353.0877   2354.532175 2355.979175 2357.4287
 2358.88075  2360.3348   2361.79085  2363.248875 2364.70835  2366.168775
 2367.63015  2369.09195  2370.554175]","[128.24 128.13 128.02 127.9  127.79 127.67 127.56 127.44 127.33 127.21
 127.1  126.98 126.86 126.75 126.63 126.51 126.39 126.28 126.16 126.04
 125.92 125.8  125.68 125.56 125.44 125.31 125.19 125.07 124.94 124.82
 124.69 124.57 124.44 124.31 124.18 124.05 123.92 123.79 123.66 123.53
 123.4  123.26 123.13 123.   122.86 122.73 122.59 122.46 122.32 122.18
 122.05]",0.0,6
2150,788,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2270.03595  2271.311225 2272.594475 2273.8857   2275.184875 2276.492
 2277.8066   2279.128175 2280.4572   2281.793675 2283.1371   2284.48745
 2285.844225 2287.20745  2288.577125 2289.952725 2291.334225 2292.721125
 2294.112925 2295.509625 2296.9107   2298.31565  2299.724475 2301.13665
 2302.551675 2303.96905  2305.3888   2306.810925 2308.235425 2309.662325
 2311.09165  2312.5234   2313.957575 2315.3942   2316.83275  2318.273225
 2319.715125 2321.15845  2322.6032   2324.049375 2325.497    2326.945575
 2328.395075 2329.8455   2331.296875 2332.7492   2334.202475 2335.6562
 2337.110375 2338.5655   2340.021075]","[130.74 130.63 130.52 130.41 130.3  130.19 130.07 129.96 129.85 129.73
 129.62 129.5  129.39 129.27 129.15 129.03 128.91 128.79 128.67 128.55
 128.43 128.3  128.18 128.06 127.93 127.81 127.68 127.56 127.43 127.3
 127.17 127.05 126.92 126.79 126.66 126.53 126.4  126.27 126.14 126.01
 125.88 125.74 125.61 125.48 125.34 125.21 125.08 124.94 124.81 124.67
 124.54]",0.0,6
2150,856,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2252.989375 2254.171475 2255.3631   2256.56475  2257.775925 2258.996625
 2260.226825 2261.466025 2262.7147   2263.97285  2265.239475 2266.514575
 2267.79865  2269.0917   2270.393225 2271.7027   2273.020625 2274.347
 2275.680825 2277.0221   2278.3708   2279.726925 2281.0905   2282.461025
 2283.838475 2285.22285  2286.614175 2288.01245  2289.4177   2290.82995
 2292.2497   2293.67695  2295.1117   2296.553925 2298.003125 2299.458775
 2300.92035  2302.387875 2303.861325 2305.340175 2306.823925 2308.312575
 2309.805625 2311.30255  2312.80335  2314.30805  2315.816125 2317.32655
 2318.839325 2320.35445  2321.871425]","[131.98 131.87 131.77 131.66 131.55 131.45 131.34 131.23 131.12 131.01
 130.9  130.79 130.68 130.57 130.46 130.35 130.24 130.13 130.01 129.9
 129.79 129.68 129.56 129.45 129.34 129.23 129.11 129.   128.88 128.77
 128.65 128.54 128.42 128.3  128.18 128.06 127.94 127.82 127.7  127.58
 127.46 127.34 127.21 127.09 126.96 126.84 126.71 126.59 126.46 126.34
 126.21]",0.0,6
2150,899,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2223.32055  2224.287075 2225.255125 2226.2242   2227.1948   2228.167425
 2229.1421   2230.1188   2231.097525 2232.0783   2233.061625 2234.0475
 2235.035925 2236.027425 2237.022    2238.019625 2239.0203   2240.02455
 2241.032375 2242.04375  2243.058675 2244.07715  2245.099675 2246.125725
 2247.1553   2248.188925 2249.2266   2250.268325 2251.3146   2252.36545
 2253.420875 2254.48135  2255.5474   2256.619025 2257.6957   2258.777425
 2259.864175 2260.95595  2262.05275  2263.154575 2264.260925 2265.371775
 2266.487625 2267.607975 2268.7328   2269.8621   2270.995375 2272.1321
 2273.272275 2274.415875 2275.5624  ]","[134.22 134.13 134.05 133.97 133.89 133.81 133.72 133.64 133.56 133.47
 133.39 133.31 133.23 133.14 133.06 132.98 132.9  132.82 132.74 132.65
 132.57 132.49 132.41 132.33 132.25 132.17 132.09 132.01 131.93 131.85
 131.77 131.69 131.62 131.54 131.46 131.38 131.29 131.21 131.13 131.05
 130.97 130.89 130.81 130.73 130.65 130.57 130.49 130.41 130.34 130.26
 130.18]",0.0,6
2150,942,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2180.972525 2181.966725 2182.9634   2183.962575 2184.964275 2185.968475
 2186.974675 2187.983375 2188.994575 2190.008275 2191.024475 2192.042675
 2193.06285  2194.085    2195.10965  2196.1368   2197.165925 2198.197025
 2199.230125 2200.265225 2201.302825 2202.34295  2203.3856   2204.431275
 2205.48     2206.53175  2207.586525 2208.64435  2209.705725 2210.77065
 2211.839125 2212.91165  2213.987725 2215.067325 2216.150425 2217.236525
 2218.325625 2219.417725 2220.5128   2221.61085  2222.7119   2223.815925
 2224.922925 2226.032425 2227.1444   2228.25935  2229.3768   2230.496725
 2231.619125 2232.744025 2233.8714  ]","[137.99 137.91 137.83 137.75 137.66 137.58 137.5  137.42 137.34 137.25
 137.17 137.09 137.01 136.93 136.85 136.77 136.69 136.61 136.53 136.45
 136.37 136.29 136.2  136.12 136.04 135.95 135.87 135.78 135.7  135.61
 135.53 135.44 135.36 135.27 135.18 135.1  135.01 134.92 134.84 134.75
 134.66 134.57 134.48 134.39 134.3  134.21 134.12 134.03 133.94 133.86
 133.77]",0.0,6
2150,972,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2116.104725 2116.908325 2117.7185   2118.53575  2119.3601   2120.191525
 2121.030025 2121.8756   2122.72875  2123.589475 2124.457225 2125.332
 2126.2138   2127.1021   2127.9969   2128.898175 2129.805425 2130.71865
 2131.637825 2132.562975 2133.494125 2134.43125  2135.374375 2136.324025
 2137.2807   2138.244425 2139.2152   2140.193025 2141.1784   2142.171825
 2143.172775 2144.18075  2145.19575  2146.217725 2147.24615  2148.280025
 2149.318825 2150.362525 2151.411125 2152.464125 2153.521    2154.582275
 2155.647975 2156.7176   2157.791675 2158.870725 2159.9553   2161.04595
 2162.1432   2163.24805  2164.361025]","[142.39 142.33 142.26 142.2  142.14 142.07 142.01 141.94 141.88 141.81
 141.74 141.68 141.61 141.54 141.47 141.4  141.33 141.26 141.19 141.11
 141.04 140.96 140.88 140.81 140.73 140.65 140.57 140.49 140.4  140.32
 140.24 140.15 140.07 139.98 139.9  139.81 139.72 139.63 139.54 139.45
 139.36 139.27 139.18 139.08 138.99 138.9  138.8  138.71 138.62 138.52
 138.43]",0.0,6
2150,1008,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1872.77415  1873.623475 1874.472875 1875.322375 1876.17195  1877.0221
 1877.872825 1878.724125 1879.5765   1880.429425 1881.282925 1882.1375
 1882.993125 1883.8503   1884.709025 1885.568775 1886.42955  1887.291375
 1888.154225 1889.0181   1889.883    1890.748925 1891.616375 1892.48535
 1893.35585  1894.227875 1895.10145  1895.97655  1896.853175 1897.731825
 1898.612    1899.4937   1900.3774   1901.262625 1902.149375 1903.037625
 1903.927375 1904.818625 1905.711375 1906.605625 1907.501375 1908.398625
 1909.297375 1910.197625 1911.09885  1912.00155  1912.90575  1913.81095
 1914.717125 1915.624275 1916.5324  ]","[162.19 162.18 162.16 162.14 162.12 162.1  162.08 162.05 162.03 162.01
 161.98 161.96 161.93 161.9  161.88 161.85 161.82 161.79 161.76 161.73
 161.7  161.67 161.64 161.61 161.57 161.54 161.51 161.47 161.44 161.4
 161.36 161.33 161.29 161.25 161.21 161.18 161.14 161.1  161.06 161.02
 160.98 160.93 160.89 160.85 160.81 160.76 160.72 160.68 160.63 160.58
 160.54]",0.0,6
2150,1046,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2091.232    2091.965325 2092.701725 2093.4407   2094.182725 2094.928325
 2095.677    2096.429225 2097.185025 2097.9444   2098.707825 2099.475325
 2100.2469   2101.022525 2101.802725 2102.5875   2103.376825 2104.1707
 2104.969125 2105.7721   2106.579625 2107.3922   2108.209825 2109.0325
 2109.860225 2110.692975 2111.53075  2112.374075 2113.22295  2114.076875
 2114.936325 2115.8013   2116.6718   2117.547825 2118.428875 2119.314925
 2120.205975 2121.102025 2122.003075 2122.909125 2123.82015  2124.73615
 2125.65715  2126.582625 2127.512575 2128.447    2129.385375 2130.328225
 2131.27555  2132.22685  2133.18265 ]","[145.09 145.02 144.96 144.9  144.83 144.77 144.71 144.64 144.58 144.51
 144.45 144.39 144.32 144.26 144.19 144.12 144.06 143.99 143.92 143.86
 143.79 143.72 143.65 143.58 143.51 143.44 143.37 143.3  143.23 143.16
 143.09 143.02 142.95 142.87 142.8  142.73 142.65 142.58 142.5  142.43
 142.35 142.28 142.21 142.13 142.06 141.98 141.91 141.84 141.77 141.69
 141.62]",0.0,6
2150,1062,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2033.179275 2033.71595  2034.253175 2034.79095  2035.329275 2035.868675
 2036.409175 2036.951275 2037.495475 2038.0423   2038.59175  2039.143825
 2039.699025 2040.257825 2040.820225 2041.386225 2041.955825 2042.529025
 2043.106325 2043.6877   2044.27315  2044.8632   2045.45835  2046.0586
 2046.66395  2047.2744   2047.890475 2048.512675 2049.141475 2049.776875
 2050.4189   2051.06805  2051.7243   2052.38765  2053.058075 2053.735575
 2054.42015  2055.111775 2055.81095  2056.517675 2057.23145  2057.95225
 2058.680075 2059.414425 2060.155275 2060.903125 2061.65745  2062.41775
 2063.18455  2063.957825 2064.737075]","[150.59 150.54 150.49 150.43 150.38 150.33 150.28 150.22 150.17 150.11
 150.06 150.01 149.95 149.9  149.84 149.79 149.73 149.67 149.62 149.56
 149.5  149.44 149.38 149.32 149.27 149.2  149.14 149.08 149.02 148.96
 148.89 148.83 148.76 148.7  148.63 148.56 148.5  148.43 148.36 148.29
 148.22 148.15 148.08 148.01 147.94 147.87 147.79 147.72 147.64 147.57
 147.49]",0.0,6
2150,1387,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2141.721425 2142.63235  2143.548825 2144.47135  2145.399925 2146.33455
 2147.275225 2148.221425 2149.17315  2150.1309   2151.094675 2152.064475
 2153.039775 2154.020575 2155.006875 2155.99865  2156.9959   2157.997625
 2159.0038   2160.014925 2161.0305   2162.05055  2163.075075 2164.10405
 2165.1375   2166.174925 2167.2168   2168.263125 2169.313425 2170.3677
 2171.425425 2172.4866   2173.551225 2174.618775 2175.68975  2176.763675
 2177.840025 2178.9188   2180.       2181.083625 2182.169175 2183.25615
 2184.34455  2185.43435  2186.525575 2187.617725 2188.710275 2189.803725
 2190.8976   2191.9919   2193.086625]","[140.73 140.66 140.59 140.52 140.45 140.38 140.3  140.23 140.16 140.08
 140.01 139.94 139.86 139.79 139.71 139.64 139.56 139.48 139.41 139.33
 139.25 139.17 139.09 139.01 138.93 138.84 138.76 138.68 138.59 138.51
 138.43 138.34 138.25 138.17 138.08 137.99 137.91 137.82 137.73 137.64
 137.55 137.46 137.37 137.28 137.19 137.1  137.01 136.92 136.83 136.74
 136.65]",0.0,6
2150,1836,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[1906.3064   1907.162725 1908.019025 1908.8753   1909.73205  1910.5893
 1911.446525 1912.303725 1913.1609   1914.01805  1914.875175 1915.731775
 1916.58785  1917.443875 1918.299875 1919.155375 1920.01035  1920.8653
 1921.72025  1922.5747   1923.42865  1924.2826   1925.13655  1925.9905
 1926.84445  1927.6984   1928.55235  1929.4063   1930.26025  1931.1137
 1931.96665  1932.819575 1933.671975 1934.52385  1935.3752   1936.225525
 1937.074825 1937.9231   1938.77085  1939.618075 1940.464275 1941.309475
 1942.154175 1942.998375 1943.842075 1944.6853   1945.52805  1946.3708
 1947.213575 1948.055875 1948.897675]","[161.2  161.16 161.12 161.08 161.04 160.99 160.95 160.91 160.86 160.82
 160.77 160.72 160.67 160.63 160.58 160.53 160.48 160.43 160.38 160.32
 160.27 160.22 160.17 160.11 160.06 160.01 159.95 159.9  159.84 159.79
 159.73 159.68 159.62 159.56 159.51 159.45 159.39 159.33 159.27 159.21
 159.16 159.1  159.04 158.98 158.92 158.86 158.79 158.73 158.67 158.61
 158.55]",0.0,6
