,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
1894,0,195.4,1810.88505,162.59,-2,9.21375,0.1475,2.82,4.88,small-vehicle,No
1895,0,195.5,1811.806425,162.6,-2,9.2285,0.15,2.82,4.92,small-vehicle,No
1896,0,195.6,1812.729275,162.62,-2,9.2435,0.15,2.81,4.96,small-vehicle,No
1897,0,195.7,1813.653625,162.63,-2,9.2585,0.15,2.81,5.0,small-vehicle,No
1898,0,195.8,1814.579475,162.64,-2,9.2735,0.1475,2.81,5.03,small-vehicle,No
1899,0,195.9,1815.506825,162.66,-2,9.28825,0.1475,2.81,5.07,small-vehicle,No
1900,0,196.0,1816.43565,162.67,-2,9.303,0.15,2.81,5.1,small-vehicle,No
1901,0,196.1,1817.36595,162.68,-2,9.318,0.15,2.81,5.13,small-vehicle,No
1902,0,196.2,1818.29775,162.69,-2,9.333,0.0975,2.8,5.15,small-vehicle,No
1903,0,196.3,1819.23105,162.71,-2,9.34275,0.095,2.8,5.18,small-vehicle,No
4452,3,192.5,1810.148975,162.32,-2,9.064,-0.0525,2.63,4.97,small-vehicle,No
4453,3,192.6,1811.055375,162.34,-2,9.05875,-0.0525,2.64,5.02,small-vehicle,No
4454,3,192.7,1811.96125,162.36,-2,9.0535,-0.05,2.64,5.07,small-vehicle,No
4455,3,192.8,1812.8666,162.38,-2,9.0485,6.82e-11,2.64,5.12,small-vehicle,No
4456,3,192.9,1813.77145,162.39,-2,9.0485,-0.05,2.65,5.17,small-vehicle,No
4457,3,193.0,1814.6763,162.41,-2,9.0435,-0.05,2.65,5.21,small-vehicle,No
4458,3,193.1,1815.58065,162.42,-2,9.0385,0.0025,2.65,5.26,small-vehicle,No
4459,3,193.2,1816.4845,162.44,-2,9.03875,0.0025,2.66,5.29,small-vehicle,No
4460,3,193.3,1817.388375,162.46,-2,9.039,4.55e-11,2.66,5.33,small-vehicle,No
4461,3,193.4,1818.292275,162.47,-2,9.039,-4.55e-11,2.66,5.36,small-vehicle,No
4462,3,193.5,1819.196175,162.49,-2,9.039,-0.05,2.66,5.4,small-vehicle,No
7130,52,182.8,1810.611175,161.97,-2,7.65425,0.555,2.51,5.06,small-vehicle,No
7131,52,182.9,1811.3766,161.98,-2,7.70975,0.5025,2.51,5.07,small-vehicle,No
7132,52,183.0,1812.147575,162.0,-2,7.76,0.5,2.51,5.08,small-vehicle,No
7133,52,183.1,1812.923575,162.02,-2,7.81,0.5,2.51,5.09,small-vehicle,No
7134,52,183.2,1813.704575,162.03,-2,7.86,0.5,2.51,5.1,small-vehicle,No
7135,52,183.3,1814.490575,162.05,-2,7.91,0.5,2.51,5.1,small-vehicle,No
7136,52,183.4,1815.281575,162.07,-2,7.96,0.5,2.51,5.11,small-vehicle,No
7137,52,183.5,1816.077575,162.09,-2,8.01,0.5,2.51,5.11,small-vehicle,No
7138,52,183.6,1816.878575,162.1,-2,8.06,0.5,2.5,5.12,small-vehicle,No
7139,52,183.7,1817.684575,162.12,-2,8.11,0.5,2.5,5.13,small-vehicle,No
7140,52,183.8,1818.495575,162.13,-2,8.16,0.5,2.5,5.13,small-vehicle,No
7141,52,183.9,1819.311575,162.15,-2,8.21,0.55,2.5,5.13,small-vehicle,No
9662,57,186.0,1810.57115,162.49,-2,7.33575,0.205,2.76,5.7,small-vehicle,No
9663,57,186.1,1811.304725,162.51,-2,7.35625,0.205,2.76,5.72,small-vehicle,No
9664,57,186.2,1812.04035,162.52,-2,7.37675,0.205,2.76,5.73,small-vehicle,No
9665,57,186.3,1812.778025,162.53,-2,7.39725,0.2025,2.76,5.75,small-vehicle,No
9666,57,186.4,1813.51775,162.54,-2,7.4175,0.2025,2.76,5.76,small-vehicle,No
9667,57,186.5,1814.2595,162.55,-2,7.43775,0.205,2.75,5.77,small-vehicle,No
9668,57,186.6,1815.003275,162.56,-2,7.45825,0.2525,2.75,5.78,small-vehicle,No
9669,57,186.7,1815.7491,162.57,-2,7.4835,0.2525,2.75,5.78,small-vehicle,No
9670,57,186.8,1816.49745,162.58,-2,7.50875,0.205,2.75,5.79,small-vehicle,No
9671,57,186.9,1817.248325,162.59,-2,7.52925,0.2525,2.75,5.8,small-vehicle,No
9672,57,187.0,1818.00125,162.6,-2,7.5545,0.2525,2.75,5.8,small-vehicle,No
9673,57,187.1,1818.7567,162.61,-2,7.57975,0.255,2.75,5.8,small-vehicle,No
9674,57,187.2,1819.514675,162.62,-2,7.60525,0.255,2.75,5.8,small-vehicle,No
12215,61,189.0,1810.716125,162.0,-2,8.07375,0.3075,2.7,4.91,small-vehicle,No
12216,61,189.1,1811.5235,162.01,-2,8.1045,0.2575,2.71,4.93,small-vehicle,No
12217,61,189.2,1812.33395,162.03,-2,8.13025,0.2525,2.71,4.94,small-vehicle,No
12218,61,189.3,1813.146975,162.04,-2,8.1555,0.3025,2.72,4.96,small-vehicle,No
