,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
1014,0,107.4,1337.009425,159.25,-2,9.37125,-0.855,2.61,5.34,small-vehicle,No
1015,0,107.5,1337.94655,159.23,-2,9.28575,-0.8525,2.6,5.34,small-vehicle,No
1016,0,107.6,1338.875125,159.21,-2,9.2005,-0.8,2.6,5.34,small-vehicle,No
1017,0,107.7,1339.795175,159.19,-2,9.1205,-0.8025,2.6,5.34,small-vehicle,No
1018,0,107.8,1340.707225,159.18,-2,9.04025,-0.8025,2.6,5.34,small-vehicle,No
1019,0,107.9,1341.61125,159.16,-2,8.96,-0.85,2.6,5.34,small-vehicle,No
1020,0,108.0,1342.50725,159.14,-2,8.875,-0.85,2.6,5.34,small-vehicle,No
1021,0,108.1,1343.39475,159.12,-2,8.79,-0.8,2.6,5.34,small-vehicle,No
1022,0,108.2,1344.27375,159.11,-2,8.71,-0.8,2.6,5.35,small-vehicle,No
1023,0,108.3,1345.14475,159.09,-2,8.63,-0.8,2.61,5.35,small-vehicle,No
1024,0,108.4,1346.00775,159.07,-2,8.55,-0.8025,2.61,5.35,small-vehicle,No
1025,0,108.5,1346.86275,159.05,-2,8.46975,-0.8025,2.61,5.35,small-vehicle,No
1026,0,108.6,1347.709725,159.04,-2,8.3895,-0.8,2.61,5.35,small-vehicle,No
1027,0,108.7,1348.548675,159.02,-2,8.3095,-0.8,2.61,5.36,small-vehicle,No
1028,0,108.8,1349.379625,159.01,-2,8.2295,-0.8,2.61,5.36,small-vehicle,No
1029,0,108.9,1350.202575,158.99,-2,8.1495,-0.8,2.61,5.36,small-vehicle,No
1030,0,109.0,1351.017525,158.98,-2,8.0695,-0.7975,2.61,5.36,small-vehicle,No
1031,0,109.1,1351.824475,158.96,-2,7.98975,-0.7975,2.61,5.36,small-vehicle,No
1032,0,109.2,1352.62345,158.95,-2,7.91,-0.7475,2.61,5.37,small-vehicle,No
1033,0,109.3,1353.41445,158.93,-2,7.83525,-0.695,2.61,5.37,small-vehicle,No
3572,3,104.5,1337.76035,159.22,-2,10.52825,-1.1075,2.56,5.64,small-vehicle,No
3573,3,104.6,1338.813175,159.2,-2,10.4175,-1.0575,2.56,5.63,small-vehicle,No
3574,3,104.7,1339.854925,159.19,-2,10.31175,-1.0575,2.56,5.63,small-vehicle,No
3575,3,104.8,1340.8861,159.17,-2,10.206,-1.1075,2.55,5.62,small-vehicle,No
3576,3,104.9,1341.9067,159.15,-2,10.09525,-1.105,2.55,5.62,small-vehicle,No
3577,3,105.0,1342.916225,159.13,-2,9.98475,-1.105,2.55,5.62,small-vehicle,No
3578,3,105.1,1343.9147,159.11,-2,9.87425,-1.105,2.55,5.62,small-vehicle,No
3579,3,105.2,1344.902125,159.1,-2,9.76375,-1.105,2.55,5.61,small-vehicle,No
3580,3,105.3,1345.8785,159.08,-2,9.65325,-1.105,2.55,5.61,small-vehicle,No
3581,3,105.4,1346.843825,159.06,-2,9.54275,-1.1025,2.55,5.61,small-vehicle,No
3582,3,105.5,1347.7981,159.04,-2,9.4325,-1.05,2.55,5.61,small-vehicle,No
