,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
1394,0,145.4,1600.28525,158.07,-2,5.51825,-0.56,2.58,4.87,small-vehicle,No
1395,0,145.5,1600.837075,158.08,-2,5.46225,-0.4475,2.58,4.87,small-vehicle,No
1396,0,145.6,1601.3833,158.1,-2,5.4175,-0.2375,2.58,4.87,small-vehicle,No
1397,0,145.7,1601.92505,158.11,-2,5.39375,-0.08,2.58,4.88,small-vehicle,No
1398,0,145.8,1602.464425,158.12,-2,5.38575,0.025,2.58,4.88,small-vehicle,No
1399,0,145.9,1603.003,158.13,-2,5.38825,0.1775,2.58,4.88,small-vehicle,No
1400,0,146.0,1603.541825,158.15,-2,5.406,0.1775,2.58,4.89,small-vehicle,No
1401,0,146.1,1604.082425,158.16,-2,5.42375,0.175,2.58,4.89,small-vehicle,No
1402,0,146.2,1604.6248,158.17,-2,5.44125,0.2225,2.58,4.9,small-vehicle,No
1403,0,146.3,1605.168925,158.18,-2,5.4635,0.22,2.58,4.9,small-vehicle,No
1404,0,146.4,1605.715275,158.19,-2,5.4855,0.165,2.58,4.91,small-vehicle,No
1405,0,146.5,1606.263825,158.2,-2,5.502,0.0575,2.58,4.91,small-vehicle,No
1406,0,146.6,1606.814025,158.21,-2,5.50775,0.005,2.58,4.92,small-vehicle,No
1407,0,146.7,1607.3648,158.22,-2,5.50825,0.0025,2.59,4.92,small-vehicle,No
1408,0,146.8,1607.915625,158.23,-2,5.5085,-0.0525,2.59,4.93,small-vehicle,No
1409,0,146.9,1608.466475,158.23,-2,5.50325,-0.1575,2.59,4.94,small-vehicle,No
1410,0,147.0,1609.0168,158.24,-2,5.4875,-0.315,2.59,4.94,small-vehicle,No
1411,0,147.1,1609.56555,158.25,-2,5.456,-0.42,2.59,4.95,small-vehicle,No
1412,0,147.2,1610.11115,158.26,-2,5.414,-0.4725,2.59,4.96,small-vehicle,No
1413,0,147.3,1610.65255,158.27,-2,5.36675,-0.6275,2.6,4.97,small-vehicle,No
1414,0,147.4,1611.189225,158.28,-2,5.304,-0.7825,2.6,4.98,small-vehicle,No
1415,0,147.5,1611.719625,158.28,-2,5.22575,-0.885,2.6,4.99,small-vehicle,No
1416,0,147.6,1612.2422,158.29,-2,5.13725,-0.935,2.6,5.0,small-vehicle,No
1417,0,147.7,1612.755925,158.3,-2,5.04375,-0.9825,2.6,5.01,small-vehicle,No
1418,0,147.8,1613.2603,158.3,-2,4.9455,-1.03,2.6,5.02,small-vehicle,No
1419,0,147.9,1613.75485,158.31,-2,4.8425,-0.975,2.61,5.03,small-vehicle,No
1420,0,148.0,1614.2391,158.31,-2,4.745,-0.92,2.61,5.04,small-vehicle,No
1421,0,148.1,1614.7136,158.32,-2,4.653,-0.865,2.61,5.05,small-vehicle,No
1422,0,148.2,1615.1789,158.33,-2,4.5665,-0.8075,2.61,5.06,small-vehicle,No
1423,0,148.3,1615.63555,158.33,-2,4.48575,-0.805,2.61,5.07,small-vehicle,No
1424,0,148.4,1616.084125,158.34,-2,4.40525,-0.805,2.61,5.08,small-vehicle,No
1425,0,148.5,1616.52465,158.34,-2,4.32475,-0.805,2.61,5.09,small-vehicle,No
1426,0,148.6,1616.957125,158.35,-2,4.24425,-0.805,2.61,5.1,small-vehicle,No
1427,0,148.7,1617.38155,158.35,-2,4.16375,-0.86,2.61,5.11,small-vehicle,No
1428,0,148.8,1617.797925,158.36,-2,4.07775,-1.0175,2.61,5.12,small-vehicle,No
1429,0,148.9,1618.2057,158.36,-2,3.976,-1.1725,2.61,5.13,small-vehicle,No
1430,0,149.0,1618.6033,158.37,-2,3.85875,-1.2775,2.61,5.13,small-vehicle,No
1431,0,149.1,1618.989175,158.37,-2,3.731,-1.4325,2.61,5.14,small-vehicle,No
1432,0,149.2,1619.362275,158.38,-2,3.58775,-1.585,2.62,5.15,small-vehicle,No
1433,0,149.3,1619.72105,158.38,-2,3.42925,-1.69,2.62,5.15,small-vehicle,No
1434,0,149.4,1620.063975,158.39,-2,3.26025,-1.7925,2.62,5.16,small-vehicle,No
1435,0,149.5,1620.39,158.4,-2,3.081,-1.8375,2.62,5.16,small-vehicle,No
1436,0,149.6,1620.6981,158.4,-2,2.89725,-1.835,2.62,5.17,small-vehicle,No
1437,0,149.7,1620.987825,158.41,-2,2.71375,-1.8325,2.62,5.17,small-vehicle,No
1438,0,149.8,1621.2592,158.41,-2,2.5305,-1.7725,2.62,5.17,small-vehicle,No
1439,0,149.9,1621.51225,158.42,-2,2.35325,-1.6625,2.62,5.18,small-vehicle,No
1440,0,150.0,1621.747575,158.43,-2,2.187,-1.555,2.62,5.18,small-vehicle,No
1441,0,150.1,1621.966275,158.43,-2,2.0315,-1.395,2.62,5.19,small-vehicle,No
1442,0,150.2,1622.169425,158.44,-2,1.892,-1.185,2.62,5.19,small-vehicle,No
1443,0,150.3,1622.358625,158.44,-2,1.7735,-1.0275,2.62,5.19,small-vehicle,No
1444,0,150.4,1622.535975,158.45,-2,1.67075,-0.87,2.62,5.2,small-vehicle,No
1445,0,150.5,1622.70305,158.45,-2,1.58375,-0.7125,2.62,5.2,small-vehicle,No
1446,0,150.6,1622.861425,158.46,-2,1.5125,-0.5575,2.62,5.2,small-vehicle,No
1447,0,150.7,1623.012675,158.46,-2,1.45675,-0.405,2.62,5.2,small-vehicle,No
1448,0,150.8,1623.15835,158.47,-2,1.41625,-0.3075,2.62,5.2,small-vehicle,No
1449,0,150.9,1623.299975,158.47,-2,1.3855,-0.31,2.62,5.2,small-vehicle,No
1450,0,151.0,1623.438525,158.47,-2,1.3545,-0.365,2.62,5.2,small-vehicle,No
1451,0,151.1,1623.573975,158.48,-2,1.318,-0.3725,2.62,5.2,small-vehicle,No
1452,0,151.2,1623.705775,158.48,-2,1.28075,-0.3775,2.63,5.2,small-vehicle,No
1453,0,151.3,1623.83385,158.49,-2,1.243,-0.485,2.63,5.2,small-vehicle,No
1454,0,151.4,1623.95815,158.49,-2,1.1945,-0.54,2.63,5.2,small-vehicle,No
1455,0,151.5,1624.0776,158.49,-2,1.1405,-0.4875,2.63,5.19,small-vehicle,No
1456,0,151.6,1624.19165,158.5,-2,1.09175,-0.435,2.63,5.19,small-vehicle,No
1457,0,151.7,1624.300825,158.5,-2,1.04825,-0.3325,2.63,5.19,small-vehicle,No
1458,0,151.8,1624.40565,158.5,-2,1.015,-0.2275,2.64,5.18,small-vehicle,No
1459,0,151.9,1624.50715,158.51,-2,0.99225,-0.075,2.64,5.18,small-vehicle,No
1460,0,152.0,1624.606375,158.51,-2,0.98475,-0.0225,2.64,5.18,small-vehicle,No
1461,0,152.1,1624.70485,158.51,-2,0.9825,-0.0225,2.64,5.18,small-vehicle,No
1462,0,152.2,1624.8031,158.51,-2,0.98025,0.0775,2.65,5.17,small-vehicle,No
1463,0,152.3,1624.901125,158.52,-2,0.988,0.1275,2.65,5.17,small-vehicle,No
1464,0,152.4,1624.999925,158.52,-2,1.00075,0.1775,2.65,5.17,small-vehicle,No
1465,0,152.5,1625.1,158.52,-2,1.0185,0.2275,2.65,5.17,small-vehicle,No
1466,0,152.6,1625.20185,158.52,-2,1.04125,0.275,2.66,5.16,small-vehicle,No
1467,0,152.7,1625.305975,158.52,-2,1.06875,0.3275,2.66,5.16,small-vehicle,No
1468,0,152.8,1625.41285,158.53,-2,1.1015,0.43,2.66,5.16,small-vehicle,No
1469,0,152.9,1625.523,158.53,-2,1.1445,0.53,2.66,5.16,small-vehicle,No
1470,0,153.0,1625.63745,158.53,-2,1.1975,0.5825,2.67,5.16,small-vehicle,No
